id,symbol,name
olympus,ohm,Olympus
olympus-v1,ohm,Olympus v1
olyverse,oly,Olyverse
omax-token,omax,Omax
ombre,omb,Ombre
omchain,omc,Omchain
omega,omega,OMEGA
omega-network,omn,Omega Network
omega-particle,omp,Omega Particle
omisego,omg,OMG Network
ommniverse,ommi,Ommniverse
omni,omni,Omni
omniaverse,omnia,OmniaVerse
omni-consumer-protocol,ocp,Omni Consumer Protocol
omnisea,osea,Omnisea
omniwhirl,whirl,OmniWhirl
omo-exchange,omo,OMO Exchange
omotenashicoin,mtns,OmotenashiCoin
onbuff,onit,ONBUFF
onchain-trade,ot,Onchain Trade
onchain-trade-protocol,ot,Onchain Trade Protocol
one,one,One
one-basis-cash,obs,One Basis Cash
onebtc,onebtc,Legacy oneBTC
one-cash,onc,One Cash
onedex,one,OneDex
one-hundred-million-inu,ohmi,One Hundred Million Inu
oneichi,oneichi,oneICHI
one-ledger,olt,OneLedger
onemoon,onemoon,OneMoon
one-piece,onepiece,ONE PIECE
onerare,orare,OneRare
onering,ring,OneRing
oneroot-network,rnt,OneRoot Network
one-share,ons,One Share
onespace,1sp,Onespace
oneswap-dao-token,ones,OneSwap DAO
one-world-coin,owo,One World Coin
ong,ong,Ontology Gas
onigiri,onigiri,Onigiri
onigiri-neko,onigi,Onigiri Neko
oni-token,oni,ONINO
online-cold-wallet,ocw,Online Cold Wallet
only1,like,Only1
onomy-protocol,nom,Onomy Protocol
onooks,ooks,Onooks
onston,onston,Onston
ontology,ont,Ontology
onus,onus,ONUS
onx-finance,onx,OnX Finance
onyx,onyx,Onyx
onyxdao,onyx,OnyxDAO
oobit,obt,Oobit
oogear,og,Oogear
oogi,oogi,OOGI
ookeenga,okg,Ookeenga
ooki,ooki,Ooki
oolongswap,olo,OolongSwap
oort-digital,oort,Oort Digital
opacity,opct,Opacity
opalcoin,auop,Opalcoin
openai-erc,openai erc,OpenAI ERC
openalexa-protocol,oap,OpenAlexa Protocol
openanx,oax,OAX
openbetai,openbet,OpenbetAI
openblox,obx,OpenBlox
opendao,sos,OpenDAO
open-governance-token,open,OPEN Governance
openleverage,ole,OpenLeverage
openlink,olink,OpenLink
openlive-nft,opv,OpenLive NFT
open-meta-trade,omt,Open Meta Trade
openocean,ooe,OpenOcean
open-platform,open,Open Platform
open-proprietary-protocol,opp,Open Proprietary Protocol
openstream-world,osw,OpenStream World
openswap,oswap,OpenSwap
openswap-token,openx,OpenSwap.One
openx-locked-velo,opxvevelo,OpenX Locked Velo
openxswap,openx,OpenXSwap
openxswap-gov-token,xopenx,OpenXSwap Gov. Token
operon-origins,oro,Operon Origins
opes-wrapped-pe,wpe,OPES (Wrapped PE)
opipets,opip,OpiPets
opium,opium,Opium
oppa,oppa,OPPA
oppa-token,oppa,OPPA Token
optical-bitcoin,obtc,Optical Bitcoin
opticash,opch,Opticash
optimism,op,Optimism
optimism-doge,odoge,Optimism Doge
optimus,optcm,Optimus
optimus-ai,opti,Optimus AI
optimus-al-bsc,optimus al,Optimus Al (BSC)
optimus-inu,opinu,Optimus Inu
optimus-opt,opt,Optimus OPT
optimus-opt2,opt2,Optimus OPT2
optimus-opt3,opt3,Optimus OPT3
option-panda-platform,opa,Option Panda Platform
option-room,room,OptionRoom
opulous,opul,Opulous
opx-finance,opx,OPX Finance
opxsliz,opxvesliz,opxSliz
opyn-squeeth,osqth,Opyn Squeeth
oraclechain,oct,OracleChain
oracle-dao,orc,Oracle Dao
oracleswap,oracle,OracleSwap
oragonx,orgn,OragonX
oraichain-token,orai,Oraichain
oraidex,oraix,OraiDEX
orakuru,ork,Orakuru
orao-network,orao,ORAO Network
orbeon-protocol,orbn,Orbeon Protocol
orbis,orbc,Orbis
orbitau-taureum,taum,Orbitau Taureum
orbit-bridge-klaytn-belt,obelt,Orbit Bridge Klaytn BELT
orbit-bridge-klaytn-binance-coin,obnb,Orbit Bridge Klaytn Binance Coin
orbit-bridge-klaytn-ethereum,oeth,Orbit Bridge Klaytn Ethereum
orbit-bridge-klaytn-handy,ohandy,Orbit Bridge Klaytn Handy
orbit-bridge-klaytn-matic,omatic,Orbit Bridge Klaytn MATIC
orbit-bridge-klaytn-orbit-chain,oorc,Orbit Bridge Klaytn Orbit Chain
orbit-bridge-klaytn-ripple,oxrp,Orbit Bridge Klaytn Ripple
orbit-bridge-klaytn-usdc,ousdc,Orbit Bridge Klaytn USDC
orbit-bridge-klaytn-usd-tether,ousdt,Orbit Bridge Klaytn USD Tether
orbit-bridge-klaytn-wrapped-btc,owbtc,Orbit Bridge Klaytn Wrapped BTC
orbit-chain,orc,Orbit Chain
orbitcoin,orb,Orbitcoin
orbit-token,orbit,First On The Moon ORBIT
orbler,orbr,Orbler
orbs,orbs,Orbs
orca,orca,Orca
orca-avai,avai,Orca AVAI
orcadao,orca,Orca DAO
orchid-protocol,oxt,Orchid Protocol
orclands-metaverse,orc,Orclands Metaverse
ordinal-btc,obtc,Ordinal BTC
ordinal-doge,odoge,Ordinal Doge
ordinals-finance,ofi,Ordinals Finance
ordinex,ord,ordinex
oreoswap,oreo,OreoSwap
ore-token,ore,ORE
origen-defi,origen,Origen DEFI
original-crypto-coin,tusc,The Universal Settlement Coin
origin-dollar,ousd,Origin Dollar
origin-dollar-governance,ogv,Origin Dollar Governance
origin-ether,oeth,Origin Ether
origin-protocol,ogn,Origin Protocol
origin-sport,ors,Origin Sport
origintrail,trac,OriginTrail
origo,ogo,Origo
origyn-foundation,ogy,ORIGYN Foundation
orion-money,orion,Orion Money
orion-protocol,orn,Orion Protocol
orkan,ork,Orkan
orlando-chain,orl,Orlando Chain
ormeus-cash,omc,Ormeus Cash
ormeuscoin,orme,Ormeus Coin
ormeus-ecosystem,eco,Ormeus Ecosystem
oro,oro,ORO
osis,osis,OSIS
osk,osk,OSK
osmosis,osmo,Osmosis
otcbtc-token,otb,OTCBTC
otherdao,othr,OtherDAO
otocash,oto,OTOCASH
otterclam,clam,OtterClam
ouro-governance-share,ogs,Ouro Governance Share
ouse,ouse,Ouse
ousg,ousg,OUSG
outdefine,outdefine,Outdefine
outer-ring,gq,Outer Ring MMO
outrace,ore,Outrace
ovato,ovo,Ovato
overlay-protocol,ovl,Overlay Protocol
overnight-dai,dai+,DAI+
ovols-floor-index,$ovol,Ovols Floor Index
ovo-nft-platform,ovo,OVO
ovr,ovr,Ovr
owldao,owl,OwlDAO
owloper,owl,Owloper Owl
ownly,own,Ownly
own-token,own,OWN Token
oxai-com,oxai,OxAI.com
oxbitcoin,0xbtc,0xBitcoin
oxbull-solana,oxs,Oxbull Solana
oxbull-tech-2,oxb,Oxbull Tech
oxygen,oxy,Oxygen
oxymetatoken,omt,OxyMetaToken
oxyo2,ox2,OxyO2
ozonechain,ozone,Ozonechain
p2p-solutions-foundation,p2ps,P2P solutions foundation
p2p-taxi,p2ptxt,p2p taxi
paccoin,pac,PAC Protocol
pacific,paf,Pacific
pack,pack,Pack
packageportal,port,PackagePortal
packetchain,ptcl,Packetchain
pacoca,pacoca,Pacoca
pagan-gods-fur-token,fur,Pagan Gods Fur
paid-network,paid,PAID Network
paint,paint,MurAll
paint-swap,brush,Paint Swap
pakcoin,pak,Pakcoin
palace,paa,Palace
paladin,pal,Paladin
palantir-tokenized-stock-defichain,dpltr,Palantir Tokenized Stock Defichain
palette,plt,Palette
palgold,palg,PalGold
pallapay,palla,Pallapay
palmpay,palm,PalmPay
palmswap,palm,PalmSwap
pana-dao,pana,PANA
pancake-bunny,bunny,Pancake Bunny
pancake-games,gcake,Pancake Games
pancake-hunny,hunny,Hunny Finance
pancakeswap-token,cake,PancakeSwap
pancaketools,tcake,PancakeTools
pandacoin,pnd,Pandacoin
panda-coin,panda,Panda Coin
pandadao,panda,PandaDAO
pandai,pandai,PandAI
pando,pando,Pando
pandora-cash,pcash,Pandora Cash
pandora-protocol,pndr,Pandora Finance
pandora-spirit,psr,Pandora Spirit
pando-token,ptx,PandoProject
pando-usd,pusd,Pando USD
pangea-governance-token,stone,PANGEA GOVERNANCE TOKEN
pangolin,png,Pangolin
pangolin-flare,pfl,Pangolin Flare
pangolin-hedera,pbar,Pangolin Hedera
pangolin-songbird,psb,Pangolin Songbird
panicswap,panic,PanicSwap
pankuku,kuku,panKUKU
panorama-swap-token,panx,Panorama Swap Token
pantheon-x,xpn,PANTHEON X
panther,zkp,Panther Protocol
pantomime,panto,Pantomime
pantos,pan,Pantos
panvala-pan,pan,Panvala Pan
papa-doge,papadoge,Papa Doge
paper-dab1cd41-029d-4207-b87f-fd98d6fe737c,$paper,$PAPER
paper-dao,ppr,Paper DAO
paper-fantom,paper,Paper
pappay,pappay,Pappay
parachute,par,Parachute
paradigm-zero,pz,Paradigm Zero
paradise-defi,pdf,Paradise Defi
paradisefi,eden,ParadiseFi
paradox-metaverse,paradox,Paradox Metaverse
paragen,rgen,Paragen
paragonsdao,pdt,ParagonsDAO
paralink-network,para,Paralink Network
parallel-finance,para,Parallel Finance
paras,paras,Paras
parasol-finance,psol,Parasol Finance
parastate,state,ParaState
paraswap,psp,ParaSwap
paratoken-2,para,Para
parex,prx,Parex
paribu-net,prb,Paribu Net
paribus,pbx,Paribus
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token
parma-calcio-1913-fan-token,parma,Parma Calcio 1913 Fan Token
parrotly,pbirb,Parrotly
parrot-protocol,prt,Parrot Protocol
parrot-usd,pai,Parrot USD
parsiq,prq,PARSIQ
parsl,seed,Parsl
par-stablecoin,par,Parallel
particl,part,Particl
particle-2,prtcle,Particle
particle-technology,part,Particle Technology
partneroid,ptr,Partner Coin
party-dice,dice,Party Dice
partyfi,pfi,PartyFi
pascalcoin,pasc,Pascal
passive-income,psi,Passive Income
pastel,psl,Pastel
pathdao,path,PathDAO
pathfundv2,path,PathFundV2
patientory,ptoy,Patientory
patron,pat,Patron
paul-token,paul,PAUL
pavia,pavia,Pavia
paw,paw,Paw
pawn-my-nft,pnft,Pawn My NFT
paws-funds,paws,Paws Funds
pawswap,paw,PAWSWAP
pawthereum,pawth,Pawthereum
pawtocol,upi,Pawtocol
paw-v2,paw,Paw V2
pawzone,paw,PAWZONE
pax-gold,paxg,PAX Gold
paxos-standard,usdp,Pax Dollar
pax-world,paxw,pax.world
payaccept,payt,PayAccept
payb,payb,PayB
paybandcoin,pybc,PaybandCoin
paybit,paybit,PayBit
paybolt,pay,PayBolt
paycent,pyn,Paycent
paycer-protocol,pcr,Paycer Protocol
pay-coin,pci,Paycoin
pay-it-now,pin,Pay It Now
paymastercoin,pmc,PayMasterCoin
paynet-coin,payn,PAYNET
paypolitan-token,epan,Paypolitan
payrue,propel,PayRue
payz-payments,payz,Payz Payments
pbtc35a,pbtc35a,pBTC35A
pchain,pi,Plian
pdbc-defichain,dpdbc,PDBC Defichain
pdx-coin,pdx,PDX Coin
peace-dao,peace,Peace DAO
peace-token,pet,Peace
peachfolio,pchf,Peachfolio
peach-inu-bsc,peach,Peach Inu (BSC)
pea-farm,pea,Pea Farm
peak-finance,peak,Peak Finance
peak-token,pktk,Peak Token
peanut,nux,Peanut
peardao,pex,PearDAO
pearl-finance,pearl,Pearl Finance
pecora-network,pen,Pecora Network
peercoin,ppc,Peercoin
peerex-network,perx,PeerEx Network
peerguess,guess,PeerGuess
peet-defi,pte,Peet DeFi
pegasus-dex,peg,Pegasus DEX
pegasus-pow,$pgs,Pegasus
pegasys,psys,Pegasys
pegaxy-stone,pgx,Pegaxy Stone
pegazus-finance,peg,Pegazus Finance
pele-network,pele,PELE Network
pembrock,pem,Pembrock
pencil-dao,pencil,Pencil DAO
pendle,pendle,Pendle
pendulum-chain,pen,Pendulum
penguin-finance,pefi,Penguin Finance
penguin-karts,pgk,Penguin Karts
penny-token,penny,Penny Token
penrose-finance,pen,Penrose Finance
peony-coin,pny,Peony Coin
peoples-punk,dddd,People's Punk
peoplez,lez,Peoplez
peos,peos,pEOS
pepa-inu,pepa,Pepa Inu
pepe-bet,pepebet,PEPE.bet
pepe-ceo,peo,Pepe CEO
pepedex,ppdex,Pepedex
pepesol,pepe,PepeSol
pera-finance,pera,Pera Finance
peri-finance,peri,PERI Finance
perion,perc,Perion
perlin,perl,PERL.eco
permission-coin,ask,Permission Coin
perpetual-protocol,perp,Perpetual Protocol
perpetual-wallet,pwt,Perpetual Wallet
perpetuum-coin,prp,Perpetuum Coin
perp-inu,perpi,Perp Inu
perpy-finance,pry,Perpy Finance
perseus-fintech,prs,Perseus Fintech
persib-fan-token,persib,Persib Fan Token
persistence,xprt,Persistence
perth-mint-gold-token,pmgt,Perth Mint Gold Token
peruvian-national-football-team-fan-token,fpft,Peruvian National Football Team Fan Token
pesabase,pesa,Pesabase
peseta-digital,ptd,Peseta Digital
petals,pts,Petals
peth,peth,pETH
petoverse,peto,Petoverse
petroleum-oil,oil,Petroleum OIL
pexcoin,pex,Pexcoin
pftm,pftm,pFTM
pgala,pgala,pGALA
pha,pha,Phala
phaeton,phae,Phaeton
phantasia,fant,Phantasia
phantasma,soul,Phantasma
phantasma-energy,kcal,Phantasma Energy
phantom-protocol,phm,Phantom Protocol
phenix-finance-2,phnx,Phenix Finance (Cronos)
phenix-finance-polygon,phnx,Phenix Finance (Polygon)
philcoin,phl,Philcoin
phobos-token,pbos,Phobos Token
phoenix-chain,phx,Phoenix Chain
phoenixcoin,pxc,Phoenixcoin
phoenixdao,phnx,PhoenixDAO
phoenix-global,phb,Phoenix Global
phoenix-protocol-b7a9513c-36e9-4a6b-b6ae-6a1a76bb913e,pp,Phoenix Protocol
phoenix-token,phx,Phoenix Finance
phoneum,pht,Phoneum
phonon-dao,phonon,Phonon DAO
phore,phr,Phore
photochromic,phcr,PhotoChromic
photonswap,photon,PhotonSwap
phunk-vault-nftx,phunk,PHUNK Vault (NFTX)
phuntoken,phtk,Phun Token
phuture,phtr,Phuture
phuture-defi-index,pdi,Phuture DeFi Index
physis,phy,Physis
pias,pias,PIAS
pibble,pib,Pibble
picasso,pica,PICASSO
piccolo-inu,pinu,Piccolo Inu
pickle-finance,pickle,Pickle Finance
piconnect,pico,PiConnect
piedao-balanced-crypto-pie,bcp,PieDAO Balanced Crypto Pie
piedao-btc,btc++,PieDAO BTC++
piedao-defi,defi++,PieDAO DEFI++
piedao-defi-large-cap,defi+l,PieDAO DEFI Large Cap
piedao-dough-v2,dough,PieDAO DOUGH v2
pige-inu,pige,Pige
pigeoncoin,pgn,Pigeoncoin
pig-finance,pig,Pig Finance
piggy,piggy,Piggy
piggy-bank-token,piggy,PiggyBank
pig-inu,piginu,Pig Inu
pigs-2,afp,PIGS
pikachu,pika,Pika
pikaster,mls,Metaland Shares
pillar,plr,Pillar
pilot,ptd,Pilot
pine,pine,Pine
pi-network-defi,pinetworkdefi,Pi Network DeFi
pi-network-iou,pi,Pi Network
pine-world,pwlc,Pine World
pink-bnb,pnb,Pink BNB
pinkcoin,pink,Pinkcoin
pinkelon,pinke,PinkElon
pinkie-inu,pinkie,Pinkie Inu
pinkmoon,pinkm,PinkMoon
pinknode,pnode,Pinknode
pinkpea-finance,pea,PinkPea.Finance
pinksale,pinksale,PinkSale
pinkswap-token,pinks,PinkSwap
pintu-token,ptu,Pintu
pioneerpay,ppay,PioneerPay
pip,pip,PIP
pi-protocol,pip,Pi Protocol
piratecash,pirate,PirateCash
pirate-chain,arrr,Pirate Chain
piratecoin,piratecoin☠,PirateCoin
pirate-dice,booty,Pirate Dice
piratera,pira,Piratera
pirate-x-pirate,pxp,Pirate x Pirate
pirichain,piri,Pirichain
piston,pstn,Piston
pitbull,pit,Pitbull
pitbull-inu,piti,Pitbull Inu
pitch-fxs,pitchfxs,Pitch FXS
pivn,pivn,PIVN
pivot-token,pvt,Pivot
pivx,pivx,PIVX
pixel-battle,pwc,Pixel Battle
pixel-doge,pxdoge,Pixel Doge
pixelpotus,pxl,PixelPotus
pixelverse,pixel,PixelVerse
pixiaai,pixia,PixiaAI
pixie,pix,Pixie
pixiu-finance,pixiu,Pixiu Finance
pixl-coin-2,pxlc,Pixl Coin
pizza-game,pizza,Pizza Game
pizza-usde,pizza,PIZZA
pkt,pkt,PKT
place-war,place,PlaceWar Governance
plan-b-dao,planb,Plan B DAO
planet,pla,PLANET
planetcats,catcoin,PlanetCats
planet-finance,aqua,Planet Finance
planet-sandbox,psb,Planet Sandbox
planetwatch,planets,PlanetWatch
planq,plq,Planq
plant-empires,pefi,Plant Empires
plant-exodus,pexo,Plant Exodus
plant-vs-undead-token,pvu,Plant vs Undead
plasma-finance,ppay,Plasma Finance
plastiks,plastik,Plastiks
plata-network,plata,Plata Network
platincoin,plc,PlatinCoin
platinx,ptx,PlatinX
plato-farm,mark,Plato Farm
platon-network,lat,PlatON Network
platypus-finance,ptp,Platypus Finance
platypus-usd,usp,Platypus USD
playa3ull-games,3ull,Playa3ull Games
playcent,pcnt,Playcent
playchip,pla,PlayChip
playdapp,pla,PlayDapp
player-2,deo,Player 2
playermon,pym,Playermon
playgame,pxg,PlayGame
playground,playa,Playground
playground-waves-floor-index,waves,Playground Waves Floor Index
play-it-forward-dao,pif,Play It Forward DAO
playkey,pkt,PlayKey
playmarket,pmt,DAO PlayMarket 2.0
playnity,ply,PlayNity
playpad,ppad,PlayPad
playposeidon-nft,ppp,PlayPoseidon NFT
plc-ultima,plcu,PLC Ultima
plearn,pln,PLEARN
pleasure-coin,nsfw,Pleasure Coin
plebe-gaming,pleb,Plebe Gaming
pledge,plgr,Pledge
pledgecamp,plg,Pledgecamp
plenty-dao,plenty,Plenty DeFi
plenty-ply,ply,Plenty PLY
plex,plex,PLEX
plexus-app,plx,PLEXUS
plgnet,plug,PL^Gnet
plotx,plot,PlotX
plug-chain,pc,Plug Chain
plugin,pli,Plugin
plunge,plg,Plunge
pluracoin,plura,PluraCoin
plusonecoin,plus1,PlusOneCoin
pluton,plu,Pluton
plutonian-dao,pld,Plutonian DAO
plutusdao,pls,PlutusDAO
plutus-dpx,plsdpx,Plutus DPX
plutusfi,plut,PlutusFi
pmg-coin,pmg,PMG Coin
pnetwork,pnt,pNetwork
poa-network,poa,POA Network
poc-blockchain,poc,POC Blockchain
pochi-inu,pochi,Pochi Inu
pocket-arena,poc,Pocket Arena
pocketcoin,pkoin,Pocketcoin
pocket-doge,pckt,Pocket
pocket-network,pokt,Pocket Network
pocket-project,ppt,Pocket ProjecT
pocoland,poco,Pocoland
podfast,$fast,PodFast
poet,poe,Po.et
pog-coin,pog,PolygonumOnline
poglana,pog,Poglana
point-coin,point,Point Coin
point-network,point,Point Network
pointpay,pxp,PointPay
poison-finance,poi$on,Poison Finance
pokedx,pdx,PokeDX
poken,pkn,Poken
pokeplay-token,ppc,PokePlay Token
pokerfi,pokerfi,PokerFi
polar,polar,POLAR
polaris,polar,Polarisdefi
polaris-finance-orbital,orbital,Polaris Finance Orbital
polaris-share,pola,Polaris Share
polars,pol,Polars
polar-sync,polar,Polar Sync
polar-token,polar,Polaris Finance Polar
polinate,poli,Polinate
polis,polis,Polis
polkabridge,pbr,PolkaBridge
polka-city,polc,Polkacity
polka-classic,dotc,Polka Classic
polkadex,pdex,Polkadex
polkadomain,name,PolkaDomain
polkadot,dot,Polkadot
polkaex,pkex,PolkaEx
polkafantasy,xp,PolkaFantasy
polkafoundry,pkf,Red Kite
polkally,kally,Kally
polkamarkets,polk,Polkamarkets
polkapet-world,pets,PolkaPet World
polkaplay,polo,NftyPlay
polkarare,prare,Polkarare
polkasocial-network,psn,Polkasocial Network
polkastarter,pols,Polkastarter
polkaswap,pswap,Polkaswap
polkawar,pwar,PolkaWar
polker,pkr,Polker
pollchain,poll,Pollchain
pollen,pln,Pollen
pollen-coin,pcn,Pollen Coin
pollux-coin,pox,Pollux Coin
polly,polly,Polly Finance
polly-defi-nest,ndefi,Polly DeFi Nest
polyalpha-finance,alpha,PolyAlpha Finance
polybeta-finance,beta,PolyBeta Finance
polybius,plbt,Polybius
polycat-finance,fish,Polycat Finance
polychain-monsters,pmon,Polychain Monsters
polychain-monsters-genesis,pmlg,Polychain Monsters Genesis
polycub,polycub,PolyCub
polydoge,polydoge,PolyDoge
polygamma,gamma,PolyGamma Finance
polygen,pgen,Polygen
polygod,gull,PolyGod
polygold,polygold,PolyGold
polygon-babydoge,polybabydoge,Polygon BabyDoge
polygonfarm-finance,spade,PolygonFarm Finance
polygon-hbd,phbd,Polygon HBD
polygon-hive,phive,Polygon Hive
polylastic,polx,Polylastic
polylauncher,angel,Polylauncher
polymath,poly,Polymath
poly-maximus,poly,POLY Maximus
polymesh,polyx,Polymesh
polypad,polypad,PolyPad
poly-peg-mdex,hmdx,Poly-Peg Mdex
polypup,pup,PolyPup
polyquity,pyq,PolyQuity
polyroll,roll,Polyroll
polyshark-finance,shark,PolyShark Finance
polyshield,shi3ld,PolyShield
polysports,ps1,POLYSPORTS
polyswarm,nct,PolySwarm
polytrade,trade,Polytrade
polywhale,krill,Polywhale
polywolf,moon,Polywolf
polyx,pxt,POLYX
polyyeld-token,yeld,PolyYeld
polyyield-token,yield,PolyYield
polyyork,york,PolyYork
polyzap,pzap,PolyZap
pomeranian-eth,pom,Pomeranian ETH
pomerium,pmr,Pomerium
pomerium-ecosystem,pmg,Pomerium Ecosystem Token
pom-governance,pomg,POM Governance
pomi,pomi,Pomi
pomo,pomo,Pomo
pong-heroes,pong,Pong Heroes
pontem-network,pont,Pontem Network
pontoon,toon,Pontoon
ponzicoin,ponzi,PonziCoin
pooch,pooch,Pooch
poochain,poop,Poochain
poocoin,poocoin,PooCoin
poodle,poodl,Poodl
poodlefi,pfi,PoodleFi
poodl-exchange-token,pet,Poodl Exchange Token
poo-doge,poo doge,Poo Doge
poofcash,poof,PoofCash
poof-token,poof,Poof Token
poogrow,poogrow,PooGrow
poollotto-finance,plt,Poollotto.finance
pool-party,pp,Pool Party
pool-partyyy,party,Pool Partyyy
pooltogether,pool,PoolTogether
poolz-finance,poolz,Poolz Finance [OLD]
poolz-finance-2,poolx,Poolz Finance
poomoon,poo,POOMOON
poopcoin,poop,PoopCoin
poopsicle,poop,Poopsicle
poorpleb,pp,PoorPleb
pop,pop!,POP
pop-chest-token,pop,POP Network
popcoin,pop,Popcoin
popcorn,pop,Popcorn
popkon,popk,POPKON
populous,ppt,Populous
poriverse,riken,Poriverse
porkswap,pswap,PorkSwap
pornrocket,pornrocket,PornRocket
porta,kian,Porta
porte-token,porte,Porte
port-finance,port,Port Finance
portify,pfy,Portify
portion,prt,Portion
portugal-national-team-fan-token,por,Portugal National Team Fan Token
portuma,por,Portuma
pos-32,pos32,PoS-32
poseidon-2,psdn,Poseidon
poseidon-finance,psdn,Poseidon Finance
poseidon-ocean,psdnocean,Poseidon OCEAN
posh4d,p4d,PoSH4D
position-token,posi,Position
positron-token,pot,Positron
posschain,poss,Posschain
posthuman,phmn,POSTHUMAN
potato,potato,Potato
potcoin,pot,Potcoin
potent-coin,ptt,Potent Coin
potentiam,ptm,Potentiam
potfolio,ptf,Potfolio
poundtoken,gbpt,poundtoken
powabit,powa,Powabit
powerful,pwfl,Powerful
power-index-pool-token,pipt,Power Index Pool
power-ledger,powr,Power Ledger
power-nodes,power,Power Nodes
power-of-deep-ocean,podo,Power Of Deep Ocean
powerswap,power,PowerSwap
powertrade-fuel,ptf,PowerTrade Fuel
power-vault,powv,Power Vault
powpad,pp,Powpad
powswap,pow,Powswap
prcy-coin,prcy,PRivaCY Coin
predictcoin,pred,Predictcoin
prema,prmx,PREMA
premia,premia,Premia
premio,premio,Premio
pre-retogeum,prtg,Pre-Retogeum
presale-world,presale,Presale.World
presearch,pre,Presearch
pricetools,ptools,Pricetools
primal-2,prm,Primal Network
primal-b3099cd0-995a-4311-80d5-9c133153b38e,primal,PRIMAL
primas,pst,Primas
primate,primate,Primate
prime,d2d,Prime
prime-chain,pmc,Prime Chain
primecoin,xpm,Primecoin
prime-numbers,prnt,Prime Numbers Ecosystem
primex-finance,pmx,Primex Finance
primo-dao,primo,Primo DAO
princess-striker-gem,prsg,Princess Striker Gem
prism,prism,Prism
prism-protocol,prism,Prism Protocol
privacoin,prvc,PrivaCoin
privacyswap,prv,PrivacySwap
privapp-network,bpriva,Privapp Network
privateum,pri,Privateum Global
privatix,prix,Privatix
privcy,priv,PRiVCY
privilege,prvg,Privilege
prizm,pzm,Prizm
probably-nothing,prbly,Probably Nothing
probinex,pbx,Probinex
probit-exchange,prob,Probit
professional-fighters-league-fan-token,pfl,Professional Fighters League Fan Token
project202,p202,Project 202
project-babel,pbt,Project Babel
project-carecoin,caresv2,Project CareCoin
project-galaxy,gal,Galxe
project-inverse,xiv,Planet Inverse
projectmars,mars,ProjectMars
project-oasis,oasis,ProjectOasis
project-quantum,qbit,Project Quantum
project-with,wiken,Project WITH
projectx,xil,Xillion
projectx-d78dc2ae-9c8a-45ed-bd6a-22291d9d0812,prox,ProjectX
project-xeno,gxe,PROJECT XENO
prometeus,prom,Prom
prometheus-token,pro,Peak Finance Prometheus
promodio,pmd,Promodio
proof-of-apes,poa,Proof Of Apes
proof-of-degen,bnb2.0,Proof of Degen
proof-of-gorila,pog,Proof Of Gorila
proof-of-liquidity,pol,Proof Of Liquidity
proof-of-memes,eth2.0,Proof Of Memes - Ethereum
proof-of-memes-pomchain,pom,Proof Of Memes
propel-token,pel,Propel
property-blockchain-trade,pbt,PROPERTY BLOCKCHAIN TRADE
prophet,pro,Prophet
propland,prop,Propland
props,props,Props
propy,pro,Propy
prospectorcrane,crane$,ProspectorCrane
prosper,pros,Prosper
prospera-tax-credit,ptc,Prospera Tax Credit
prostarter-token,prot,ProStarter
protectors-of-the-realm,wer1,Protectors of the Realm
proteo-defi,proteo,Proteo DeFi
protocol-zero,zro,Protocol Zero
protocon,pen,Protocon
protofi,proto,Protofi
proto-gyro-dollar,p-gyd,Proto Gyro Dollar
proton,xpr,Proton
proton-coin,pro,Proton Coin
proton-loan,loan,Proton Loan
proton-protocol,proton,Proton Protocol
province,maple,Province
proxima,prox,Proxima
proximax,xpx,ProximaX
proxy,prxy,Proxy
proxy-swap,proxy,Proxy Swap
pruf-protocol,pruf,PRüF Protocol
pstake-finance,pstake,pSTAKE Finance
pstake-staked-bnb,stkbnb,pSTAKE Staked BNB
psyche,usd1,Psyche
psycho-doge,psychodoge,Psycho Doge
psyoptions,psy,PsyFi
pterosaur-finance,pter,Pterosaur Finance
ptokens-btc,pbtc,pTokens BTC [OLD]
ptokens-btc-2,pbtc,pTokens BTC
ptokens-ore,ore,ORE Network
pube-finance,pube,Pube Finance
publc,publx,PUBLC
public-index-network,pin,Public Index Network
public-mint,mint,Public Mint
publish,news,PUBLISH
